record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
f77e688b-e14e-4215-b7f1-24e964182a91,2010,1,Cả nước,National,Cultivation,Rau đậu,,Area_Planted,226.6,1000_ha,Actual,PL1
15692286-eea9-4068-b009-389b72bed5e5,2010,1,Miền Bắc,Regional,Cultivation,Lúa,Đông Xuân,Area_Planted,73896.0,ha,Actual,PL2
2ecbc9de-d608-4266-a07d-37a7a5fd22bc,2010,1,Miền Bắc,Regional,Cultivation,Lúa,,Area_Seedling,26608.0,ha,Actual,PL2
96544845-fed9-426b-9e6d-6d89143eca24,2010,1,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,23855.0,ha,Actual,PL2
de889e06-86dd-450b-93b3-6fb262fb565b,2010,1,Miền Bắc,Regional,Cultivation,Ngô,,Area_Planted,9994.0,ha,Actual,PL2
227ee476-9568-4463-ab1f-07db1e0f88db,2010,1,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,1699.0,ha,Actual,PL2
1ce265cc-e35e-4f9f-b67a-6dc1a20f95a2,2010,1,Miền Bắc,Regional,Cultivation,Sắn,,Area_Planted,4069.0,ha,Actual,PL2
526862cb-a0d2-4b92-b61e-240c265a901d,2010,1,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,10035.0,ha,Actual,PL2
523dd204-2618-47f4-bddc-e52b9b7fdf61,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,3763.0,ha,Actual,PL2
caa54d77-6fb3-46cd-9c03-eeb4b86ca2fc,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Seedling,4018.0,ha,Actual,PL2
d846eaa7-e34b-43fb-a4f4-02717bd63b80,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,5387.0,ha,Actual,PL2
8dff9370-fdd4-455b-8d94-6476d8e30c73,2010,1,ĐB sông Hồng,Provincial,Cultivation,Ngô,,Area_Planted,2354.0,ha,Actual,PL2
aacd3dc7-8f04-493c-8714-3b17e2a511ab,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,3.0,ha,Actual,PL2
29a23338-c7ce-4426-9807-af5803e06a13,2010,1,ĐB sông Hồng,Provincial,Cultivation,Sắn,,Area_Planted,0.0,ha,Actual,PL2
c6355d5d-15ba-47ac-8938-d7e5cf655b2a,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,796.0,ha,Actual,PL2
28b87f47-8314-4c01-92da-5f4aba928f7e,2010,1,Hà Nội,Provincial,Cultivation,Lúa,,Area_Seedling,902.0,ha,Actual,PL2
68d3031d-d593-4ed2-ae7c-90db13ac8a5c,2010,1,Hải Phòng,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,186.0,ha,Actual,PL2
a2776f78-fd29-430b-9965-51431da32dac,2010,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Seedling,1435.0,ha,Actual,PL2
5e93572e-5383-4761-9cfd-cf417c75523d,2010,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,1714.0,ha,Actual,PL2
75e9cbf7-7510-4417-a305-92a234f88fc0,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,2635.0,ha,Actual,PL2
7ff5969b-69a1-447d-999c-d1efa5cd7277,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Seedling,438.0,ha,Actual,PL2
90cd353c-988c-4f67-9f87-8e89304098c9,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,821.0,ha,Actual,PL2
bbaeaed6-7ba4-4e92-88d3-ff979cb1c989,2010,1,Vĩnh Phúc,Provincial,Cultivation,Ngô,,Area_Planted,606.0,ha,Actual,PL2
0eb747a7-a117-45f0-b063-71dc830f85a1,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,3.0,ha,Actual,PL2
63fb05cc-f512-4bed-b335-269ad8e004bd,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,212.0,ha,Actual,PL2
fcb4b210-f60e-4673-95ce-0a47144acceb,2010,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Seedling,235.0,ha,Actual,PL2
029a318e-dce3-4f56-a7ae-2253fea87cd1,2010,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,764.0,ha,Actual,PL2
bda22ca4-4fe4-4712-b66c-205c29ad09e7,2010,1,Bắc Ninh,Provincial,Cultivation,Ngô,,Area_Planted,180.0,ha,Actual,PL2
6488512a-fdc0-4ee1-8d86-3d53ce9a7be4,2010,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,584.0,ha,Actual,PL2
64f50746-a1b1-4b87-a561-77de37c7211c,2010,1,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Seedling,120.0,ha,Actual,PL2
dd2e9d19-3bee-413f-9be4-95b37e33ec42,2010,1,Hà Nam,Provincial,Cultivation,Lúa,,Area_Seedling,14.0,ha,Actual,PL2
47084b3d-d517-46f0-b398-f2143c113c4b,2010,1,Thái Bình,Provincial,Cultivation,Lúa,,Area_Seedling,624.0,ha,Actual,PL2
f7891ea5-f19f-4d62-90a9-c9c66c4dd2bb,2010,1,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,520.0,ha,Actual,PL2
7867a09a-565a-4bbb-821b-1e76c1a45ecf,2010,1,Ninh Bình,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,125.0,ha,Actual,PL2
22da6823-3f47-421c-ace3-4ba11ba23a09,2010,1,Ninh Bình,Provincial,Cultivation,Lúa,,Area_Seedling,250.0,ha,Actual,PL2
e3ef3a8a-1c20-45e9-b71d-cf91c9be349f,2010,1,Quảng Ninh,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,817.0,ha,Actual,PL2
e100a91e-bf64-430e-b59f-493ea93e229e,2010,1,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,1568.0,ha,Actual,PL2
65c03f24-d226-4cd9-99d0-ed8f4d77930c,2010,1,Quảng Ninh,Provincial,Cultivation,Ngô,,Area_Planted,1568.0,ha,Actual,PL2
2cde705c-c5a0-4806-bce0-a5518220d849,2010,1,Trung du và MN phía Bắc,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,9928.0,ha,Actual,PL2
494a6738-5240-4934-9b37-dfde59f44013,2010,1,Trung du và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Seedling,10923.0,ha,Actual,PL2
1a16983a-ba0a-4fe4-8f94-8e1957eb637f,2010,1,Trung du và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL2
6258a95b-1ff9-4a0e-8ff3-06194c5e93b8,2010,1,Trung du và MN phía Bắc,Provincial,Cultivation,Ngô,,Area_Planted,2116.0,ha,Actual,PL2
27373f1b-af75-44ef-98be-1af56fb3d1fa,2010,1,Trung du và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Planted,280.0,ha,Actual,PL2
f80a3706-34c4-4f76-8eb4-2a0004e63b9b,2010,1,Trung du và MN phía Bắc,Provincial,Cultivation,Sắn,,Area_Planted,0.0,ha,Actual,PL2
6aa0295f-69dd-4a0f-8fa6-ca85f06587d8,2010,1,Trung du và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1780.0,ha,Actual,PL2
7a8618c9-cf77-49d5-a60c-d9ca94ae55f5,2010,1,Hà Giang,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,1100.0,ha,Actual,PL2
ee85df46-4c5a-4b6e-9682-1242331decd6,2010,1,Hà Giang,Provincial,Cultivation,Ngô,,Area_Planted,1700.0,ha,Actual,PL2
76ba44af-7f7c-416a-9d66-3bab713ff73d,2010,1,Yên Bái,Provincial,Cultivation,Lúa,,Area_Seedling,9267.0,ha,Actual,PL2
980c3416-5da8-41a1-9655-0a7ee0ac3c39,2010,1,Phú Thọ,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,2454.0,ha,Actual,PL2
e4409f20-8529-4f1f-95e8-ad926cd3d401,2010,1,Phú Thọ,Provincial,Cultivation,Ngô,,Area_Planted,289.0,ha,Actual,PL2
f8339dba-c9a1-40c3-bf32-446dc01c2cb9,2010,1,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,5.0,ha,Actual,PL2
5d7bac68-2b91-42b0-aa19-2ad32db0ec32,2010,1,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,202.0,ha,Actual,PL2
a401ba65-1a70-40f0-8e9d-a23de2e0b1f3,2010,1,Bắc Giang,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,295.0,ha,Actual,PL2
65c6db69-7734-41fb-a063-10bb50d9c85d,2010,1,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Seedling,924.0,ha,Actual,PL2
0d56b20f-866f-44b5-9fb2-b639e9b466f8,2010,1,Lai Châu,Provincial,Cultivation,Lúa,,Area_Seedling,390.0,ha,Actual,PL2
a44276a1-9e5e-4102-b7ef-71f0eb9b90bd,2010,1,Lai Châu,Provincial,Cultivation,Ngô,,Area_Planted,27.0,ha,Actual,PL2
2439efa1-fee9-4355-bed9-f21c581726ba,2010,1,Điện Biên,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,5844.0,ha,Actual,PL2
6bf7d2e3-a148-4e2b-a097-ace2bb537d96,2010,1,Sơn La,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,235.0,ha,Actual,PL2
04664942-236d-4913-9725-f5fd90896e7d,2010,1,Sơn La,Provincial,Cultivation,Lúa,,Area_Seedling,92.0,ha,Actual,PL2
4a12d52a-57f6-42cd-a0ab-02197eb2ec47,2010,1,Sơn La,Provincial,Cultivation,Ngô,,Area_Planted,100.0,ha,Actual,PL2
67279317-14b1-40db-af8f-c3858f0a961f,2010,1,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Seedling,250.0,ha,Actual,PL2
2f997883-5de6-4387-a76c-e63fd23c2eac,2010,1,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,275.0,ha,Actual,PL2
ba764942-e750-495a-923b-ad5cd0caef78,2010,1,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,1578.0,ha,Actual,PL2
96cbb5c9-f1c0-4510-a6b7-e2b2906b3bf9,2010,1,Bắc Trung Bộ,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,60205.0,ha,Actual,PL2
893d9efd-af0d-4051-bc90-8c951bc53e45,2010,1,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Seedling,11667.0,ha,Actual,PL2
476476df-2622-45a5-8fb9-3fa94e3f6d38,2010,1,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,18468.0,ha,Actual,PL2
1a48bf7c-8553-4418-9cea-eab732b2d9c1,2010,1,Bắc Trung Bộ,Provincial,Cultivation,Ngô,,Area_Planted,5524.0,ha,Actual,PL2
5e3e4a6c-598c-4bc2-b3b9-531b0e0c6123,2010,1,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,1416.0,ha,Actual,PL2
a884ad1b-79ba-431a-be15-5f25d315e5f5,2010,1,Bắc Trung Bộ,Provincial,Cultivation,Sắn,,Area_Planted,4069.0,ha,Actual,PL2
4d019130-8c89-4d41-a293-35db6c5de43e,2010,1,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,7459.0,ha,Actual,PL2
ec7f987d-c77c-4969-b884-fb1c4fee4405,2010,1,Thanh Hoá,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,7255.0,ha,Actual,PL2
afd35ce9-5b95-4dd7-a5fd-981a1577b50f,2010,1,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,1619.0,ha,Actual,PL2
9d04b5b9-cbdf-4d09-8f10-c16fcae4c177,2010,1,Thanh Hoá,Provincial,Cultivation,Ngô,,Area_Planted,910.0,ha,Actual,PL2
92a711a2-adee-4c48-835e-5d9e1113e22c,2010,1,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,709.0,ha,Actual,PL2
4be4563b-5447-4e01-850a-22b278683f83,2010,1,Nghệ An,Provincial,Cultivation,Lúa,,Area_Seedling,1667.0,ha,Actual,PL2
34145234-c01f-412d-b85e-0b8166de2b92,2010,1,Hà Tĩnh,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,30000.0,ha,Actual,PL2
7eb24eff-133f-45e6-b7c8-a6190421417b,2010,1,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,2750.0,ha,Actual,PL2
c3043838-62e5-47cf-bf19-3b216e254d6c,2010,1,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,2750.0,ha,Actual,PL2
49aa2bce-ffac-4c34-b703-b4f5033c2b21,2010,1,Quảng Bình,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,21950.0,ha,Actual,PL2
69f1f84a-27b3-4c17-957c-ddeb68792ee1,2010,1,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,6505.0,ha,Actual,PL2
b1d61f4f-7844-4b77-9b31-16710fa1ff1b,2010,1,Quảng Bình,Provincial,Cultivation,Ngô,,Area_Planted,3520.0,ha,Actual,PL2
5a6a666b-52d8-49ae-9868-9aa3784be6d5,2010,1,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,1416.0,ha,Actual,PL2
70f91eb4-2947-45a9-ac78-0ea4a7e1db78,2010,1,Quảng Bình,Provincial,Cultivation,Sắn,,Area_Planted,1569.0,ha,Actual,PL2
8a80d6db-319b-4fc0-90e8-8a147d403be2,2010,1,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Seedling,10000.0,ha,Actual,PL2
bc14b0e2-7b95-4202-b24e-bd1371f57fa2,2010,1,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,5300.0,ha,Actual,PL2
9f64cdac-5703-4e6c-8c3c-547b903c1668,2010,1,Quảng Trị,Provincial,Cultivation,Ngô,,Area_Planted,800.0,ha,Actual,PL2
c2fa706e-be32-4d0c-8ad5-18a6d77bde8b,2010,1,Quảng Trị,Provincial,Cultivation,Sắn,,Area_Planted,2500.0,ha,Actual,PL2
48348aaa-071a-4f66-87cd-c702c605a5cc,2010,1,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,2000.0,ha,Actual,PL2
281aef3f-bc3a-4c46-8823-bf9ce6aff3cd,2010,1,Thừa Thiên Huế,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,1000.0,ha,Actual,PL2
a0d314a4-11b2-45fa-a586-95971f2c1ebe,2010,1,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,2294.0,ha,Actual,PL2
dd05cf54-c3e1-4e38-9af7-3c20541c3f7f,2010,1,Thừa Thiên Huế,Provincial,Cultivation,Ngô,,Area_Planted,294.0,ha,Actual,PL2
db9b9134-d554-47e8-863e-21a0e1f5d25f,2010,1,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,2000.0,ha,Actual,PL2
653a19ed-c5a4-4167-bb08-b49af1daa9ea,2010,1,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,448714.0,ha,Actual,PL3
dfa0f874-a512-4576-b1c9-be90496f914a,2010,1,Miền Bắc,Regional,Cultivation,Ngô,,Area_Planted,156897.0,ha,Actual,PL3
70fff3e8-4fca-44f2-9f77-13bca8f0acb6,2010,1,Miền Bắc,Regional,Cultivation,Khoai lang,,Area_Planted,51138.0,ha,Actual,PL3
b15f2abf-2b33-4ef2-bfda-0aeaf940f979,2010,1,Miền Bắc,Regional,Cultivation,Đậu tương,,Area_Planted,80238.0,ha,Actual,PL3
41b50cfb-bba5-452c-87bc-549366030f3d,2010,1,Miền Bắc,Regional,Cultivation,Lạc,,Area_Planted,6847.0,ha,Actual,PL3
56acaf2e-7ecf-43e3-a17e-49696b05607a,2010,1,Miền Bắc,Regional,Cultivation,Rau,,Area_Planted,122477.0,ha,Actual,PL3
33fbe9b4-2305-4d37-8f32-556720af3292,2010,1,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,17252.0,ha,Actual,PL3
831088a6-9d97-404b-bf19-c55bf7d11eab,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,236707.0,ha,Actual,PL3
33f1d489-3b4a-4b7d-85f5-c40d0bbe1327,2010,1,ĐB sông Hồng,Provincial,Cultivation,Ngô,,Area_Planted,53877.0,ha,Actual,PL3
b9a2eb3d-1ef7-47d2-874c-b2045c7c0c5d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Khoai lang,,Area_Planted,14655.0,ha,Actual,PL3
46b689c2-3b17-4cc2-bc7f-97d3ba56f663,2010,1,ĐB sông Hồng,Provincial,Cultivation,Đậu tương,,Area_Planted,74693.0,ha,Actual,PL3
e612f7c6-fe22-4976-8b33-b97ea6411001,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lạc,,Area_Planted,1442.0,ha,Actual,PL3
2ef9fa9b-0e98-4617-a3f0-d2fe83a8826d,2010,1,ĐB sông Hồng,Provincial,Cultivation,Rau,,Area_Planted,64615.0,ha,Actual,PL3
78c89fd0-08f8-428c-ae92-db42f33e6da2,2010,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,12106.0,ha,Actual,PL3
0b2c13d6-cadd-497d-91bf-5611302f430e,2010,1,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,64160.0,ha,Actual,PL3
659d4c92-7f97-432e-9cc4-12ca772da9ec,2010,1,Hà Nội,Provincial,Cultivation,Ngô,,Area_Planted,13041.0,ha,Actual,PL3
ec1697a4-b098-4688-945b-5355ac46d272,2010,1,Hà Nội,Provincial,Cultivation,Khoai lang,,Area_Planted,4171.0,ha,Actual,PL3
9e2c67f5-89a4-4dff-957b-1af22a508c3b,2010,1,Hà Nội,Provincial,Cultivation,Đậu tương,,Area_Planted,30869.0,ha,Actual,PL3
bac08870-c988-4159-a243-c524c48796db,2010,1,Hà Nội,Provincial,Cultivation,Lạc,,Area_Planted,608.0,ha,Actual,PL3
4be031f8-d90d-4371-bcc1-f56d2f7027d1,2010,1,Hà Nội,Provincial,Cultivation,Rau,,Area_Planted,12407.0,ha,Actual,PL3
8a09e957-e09f-4e35-ae20-2d5d9d897589,2010,1,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,1052.0,ha,Actual,PL3
16f6169f-3047-4757-92ba-bfdf7e113622,2010,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,5247.0,ha,Actual,PL3
2c6c999b-ce49-4ff4-9900-4785fa8ed490,2010,1,Hải Phòng,Provincial,Cultivation,Ngô,,Area_Planted,1925.0,ha,Actual,PL3
ce2cb7e7-e4ec-4628-9dcd-3d1654b58210,2010,1,Hải Phòng,Provincial,Cultivation,Rau,,Area_Planted,601.0,ha,Actual,PL3
7baf6ee8-4b7d-448b-9781-cd6f90ac784d,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,24207.0,ha,Actual,PL3
3d73e123-7011-43ce-aa8e-67bc6de3ffa7,2010,1,Vĩnh Phúc,Provincial,Cultivation,Ngô,,Area_Planted,14124.0,ha,Actual,PL3
d3eda3f7-afd5-484b-bf24-c5f2e9095b57,2010,1,Vĩnh Phúc,Provincial,Cultivation,Khoai lang,,Area_Planted,2326.0,ha,Actual,PL3
ae4f901c-0410-4577-8ea3-a84db4617336,2010,1,Vĩnh Phúc,Provincial,Cultivation,Đậu tương,,Area_Planted,4144.0,ha,Actual,PL3
649fe496-f280-466f-9b9f-874d8b67eeb5,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lạc,,Area_Planted,404.0,ha,Actual,PL3
d41c9197-6019-4d75-9b2c-834b42c76c34,2010,1,Vĩnh Phúc,Provincial,Cultivation,Rau,,Area_Planted,3209.0,ha,Actual,PL3
fe389345-1a65-45e7-b58f-d36fa4b8d769,2010,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,12.0,ha,Actual,PL3
55ff8bd2-0de5-4b15-b401-812da1d972fb,2010,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,11201.0,ha,Actual,PL3
bdb89439-67b5-4c65-b119-ec7d00888724,2010,1,Bắc Ninh,Provincial,Cultivation,Ngô,,Area_Planted,1332.0,ha,Actual,PL3
c2f7eea4-688a-492f-92da-f8eec0942b07,2010,1,Bắc Ninh,Provincial,Cultivation,Khoai lang,,Area_Planted,710.0,ha,Actual,PL3
92fdc199-a875-4b09-8d45-2408956f6509,2010,1,Bắc Ninh,Provincial,Cultivation,Đậu tương,,Area_Planted,2068.0,ha,Actual,PL3
88351c17-d8e9-4683-bf48-058405f991b9,2010,1,Bắc Ninh,Provincial,Cultivation,Lạc,,Area_Planted,19.0,ha,Actual,PL3
6ea0c232-0368-44b3-b3c0-70d46bac317a,2010,1,Bắc Ninh,Provincial,Cultivation,Rau,,Area_Planted,4235.0,ha,Actual,PL3
b669e59e-0368-4684-bcfb-42d7398a7eac,2010,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,2838.0,ha,Actual,PL3
ab278032-bc92-49d4-a66e-723cd8eafb0e,2010,1,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,23096.0,ha,Actual,PL3
9b9b63ac-64a3-418f-a364-2c70a80296d2,2010,1,Hải Dương,Provincial,Cultivation,Ngô,,Area_Planted,3151.0,ha,Actual,PL3
248a8221-978d-44ff-b212-c3dc54804850,2010,1,Hải Dương,Provincial,Cultivation,Khoai lang,,Area_Planted,541.0,ha,Actual,PL3
1e02347a-9973-444f-bcdc-5dc4752bfde7,2010,1,Hải Dương,Provincial,Cultivation,Đậu tương,,Area_Planted,270.0,ha,Actual,PL3
aa05fe16-04c7-4eb4-a957-d472ef56fe67,2010,1,Hải Dương,Provincial,Cultivation,Rau,,Area_Planted,14415.0,ha,Actual,PL3
626839b4-1897-47ea-b364-02f2345986a2,2010,1,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,372.0,ha,Actual,PL3
97d8c694-e8d1-4910-b707-1e24616f75c9,2010,1,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,16354.0,ha,Actual,PL3
7747539b-c821-4f45-a70d-1530045af8a8,2010,1,Hưng Yên,Provincial,Cultivation,Ngô,,Area_Planted,4905.0,ha,Actual,PL3
7c59f496-2343-4c38-9445-1d08acfed480,2010,1,Hưng Yên,Provincial,Cultivation,Khoai lang,,Area_Planted,655.0,ha,Actual,PL3
0bea6c2b-5cfe-49af-8030-5232c1e71571,2010,1,Hưng Yên,Provincial,Cultivation,Đậu tương,,Area_Planted,2758.0,ha,Actual,PL3
b16c3b5c-3618-45f6-b048-6b56cce34708,2010,1,Hưng Yên,Provincial,Cultivation,Lạc,,Area_Planted,97.0,ha,Actual,PL3
0621b79a-3b12-4f08-9068-ced9c997d844,2010,1,Hưng Yên,Provincial,Cultivation,Rau,,Area_Planted,6942.0,ha,Actual,PL3
7ad2d140-53b5-45a2-ac71-907392a2783a,2010,1,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,572.0,ha,Actual,PL3
76dc9dec-6ec4-4ee7-bb53-248ff3c6e04e,2010,1,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,18698.0,ha,Actual,PL3
2d9ff4d2-3ff3-473b-84aa-ecb840fb94bd,2010,1,Hà Nam,Provincial,Cultivation,Ngô,,Area_Planted,3697.0,ha,Actual,PL3
e7115896-2ab9-45a4-9bb2-0bfd87639a46,2010,1,Hà Nam,Provincial,Cultivation,Khoai lang,,Area_Planted,399.0,ha,Actual,PL3
20bb9044-80e9-431a-b064-9dfba9aa183e,2010,1,Hà Nam,Provincial,Cultivation,Đậu tương,,Area_Planted,11249.0,ha,Actual,PL3
46a56480-0761-42a2-8ea6-da9965f005e1,2010,1,Hà Nam,Provincial,Cultivation,Lạc,,Area_Planted,42.0,ha,Actual,PL3
be702bfe-d206-4eee-b511-d52f82ae12fb,2010,1,Hà Nam,Provincial,Cultivation,Rau,,Area_Planted,2907.0,ha,Actual,PL3
035389e9-9150-4cc1-a05a-9a84150cbbb8,2010,1,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,404.0,ha,Actual,PL3
54136fde-ca71-4c52-95a8-08e8d6fd7a78,2010,1,Nam Định,Provincial,Cultivation,Lúa,,Area_Planted,14324.0,ha,Actual,PL3
a465f1ae-fe37-4cab-8cf0-11f5549ba2f1,2010,1,Nam Định,Provincial,Cultivation,Ngô,,Area_Planted,1959.0,ha,Actual,PL3
550aa1e0-7859-450f-9f62-416f7a20c74e,2010,1,Nam Định,Provincial,Cultivation,Khoai lang,,Area_Planted,870.0,ha,Actual,PL3
bc0c2e6f-3699-4e46-bcf5-f9c3f064f2e8,2010,1,Nam Định,Provincial,Cultivation,Đậu tương,,Area_Planted,618.0,ha,Actual,PL3
28525e1a-7464-4155-80be-932c8c36b638,2010,1,Nam Định,Provincial,Cultivation,Rau,,Area_Planted,2315.0,ha,Actual,PL3
a25a1762-3e7f-48d5-bab9-f2f4a6a741c8,2010,1,Nam Định,Provincial,Cultivation,Lúa,,Area_Planted,2619.0,ha,Actual,PL3
3527e0d3-6c15-4cac-b26a-d4790c92c13e,2010,1,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,40028.0,ha,Actual,PL3
